unit_id,granularity,poem_id,source_poetry_id,poet_id,作者,作者规范,题目,source,line_index,line_length_guess,text,embedding_text,embedding_chars,candidate_ngram,candidate_source
422622,line,40095,41390,2189,吕岩,吕岩,七言,Ethan-do0707/tang_poetry,384,7,雨雪霏霏天已暮,雨雪霏霏天已暮,7,雨雪霏,leishu_3gram
422638,line,40095,41390,2189,吕岩,吕岩,七言,Ethan-do0707/tang_poetry,400,7,铁牛耕地种金钱,铁牛耕地种金钱,7,牛耕地,leishu_3gram
422667,line,40095,41390,2189,吕岩,吕岩,七言,Ethan-do0707/tang_poetry,429,7,狐白裘裳欲比难,狐白裘裳欲比难,7,狐白裘,leishu_3gram
422713,line,40095,41390,2189,吕岩,吕岩,七言,Ethan-do0707/tang_poetry,475,7,为怜天下有众生,为怜天下有众生,7,天下有,leishu_3gram
422744,line,40096,41391,2189,吕岩,吕岩,真人行巴陵市太守怒其不避使案吏具其罪真人…诗曰,Ethan-do0707/tang_poetry,2,7,身居北斗星杓下,身居北斗星杓下,7,北斗星,leishu_3gram
422751,line,40097,41392,2189,吕岩,吕岩,仙乐侑席,Ethan-do0707/tang_poetry,1,7,又在人间五百年,又在人间五百年,7,五百年,leishu_3gram
422758,line,40098,41393,2189,吕岩,吕岩,题桐柏山黄先生庵门,Ethan-do0707/tang_poetry,0,5,吾有玄中极玄语,吾有玄中极玄语,7,有玄中,leishu_3gram
422766,line,40098,41393,2189,吕岩,吕岩,题桐柏山黄先生庵门,Ethan-do0707/tang_poetry,8,5,其中有一分三五,其中有一分三五,7,其中有,leishu_3gram
422776,line,40098,41393,2189,吕岩,吕岩,题桐柏山黄先生庵门,Ethan-do0707/tang_poetry,22,5,运行天地莫能知,运行天地莫能知,7,行天地,leishu_3gram
422848,line,40099,41394,2189,吕岩,吕岩,五言,Ethan-do0707/tang_poetry,55,5,寒暑不能争,寒暑不能争,5,寒暑不,leishu_3gram
422905,line,40099,41394,2189,吕岩,吕岩,五言,Ethan-do0707/tang_poetry,112,5,二十四神清,二十四神清,5,二十四,leishu_3gram
422977,line,40100,41395,2189,吕岩,吕岩,绝句,Ethan-do0707/tang_poetry,56,7,天下都游半日功,天下都游半日功,7,天下都,leishu_3gram
423011,line,40100,41395,2189,吕岩,吕岩,绝句,Ethan-do0707/tang_poetry,90,7,生生世世常如此,生生世世常如此,7,世世常,leishu_3gram
423017,line,40100,41395,2189,吕岩,吕岩,绝句,Ethan-do0707/tang_poetry,96,7,不事王侯不种田,不事王侯不种田,7,不事王,leishu_3gram
423020,line,40100,41395,2189,吕岩,吕岩,绝句,Ethan-do0707/tang_poetry,99,7,不使人间作业钱,不使人间作业钱,7,不使人,leishu_3gram
423050,line,40101,41396,2189,吕岩,吕岩,徽宗斋会,Ethan-do0707/tang_poetry,1,7,可惜明君不遇真,可惜明君不遇真,7,明君不,leishu_3gram
423070,line,40105,41400,2189,吕岩,吕岩,潭州鹤会,Ethan-do0707/tang_poetry,1,7,满院风光小洞天,满院风光小洞天,7,小洞天,leishu_3gram
423081,line,40108,41403,2189,吕岩,吕岩,海上相逢赵同,Ethan-do0707/tang_poetry,0,7,南宫水火吾须济,南宫水火吾须济,7,水火吾,leishu_3gram
423122,line,40117,41412,2189,吕岩,吕岩,赠陈处士,Ethan-do0707/tang_poetry,1,7,休话兴亡事不成,休话兴亡事不成,7,事不成,leishu_3gram
423189,line,40126,41421,2189,吕岩,吕岩,答僧见,Ethan-do0707/tang_poetry,0,7,三千里外无家客,三千里外无家客,7,三千里,leishu_3gram
423196,line,40126,41421,2189,吕岩,吕岩,答僧见,Ethan-do0707/tang_poetry,7,7,由来天地不私亲,由来天地不私亲,7,天地不,leishu_3gram
423200,line,40127,41422,2189,吕岩,吕岩,与潭州智度寺慧觉诗,Ethan-do0707/tang_poetry,3,7,七祖如今未有人,七祖如今未有人,7,今未有,leishu_3gram
423222,line,40132,41427,2189,吕岩,吕岩,明胎息,Ethan-do0707/tang_poetry,1,5,阴阳重一斤,阴阳重一斤,5,重一斤,leishu_3gram
423262,line,40139,41434,2189,吕岩,吕岩,题东都妓馆壁,Ethan-do0707/tang_poetry,1,7,绿衣童子步虚声,绿衣童子步虚声,7,衣童子,leishu_3gram
423341,line,40146,41441,2189,吕岩,吕岩,窑头坯歌,Ethan-do0707/tang_poetry,46,7,龙吞虎啖居其中,龙吞虎啖居其中,7,居其中,leishu_3gram
423344,line,40146,41441,2189,吕岩,吕岩,窑头坯歌,Ethan-do0707/tang_poetry,53,7,消长盈虚相匹配,消长盈虚相匹配,7,相匹配,leishu_3gram
423486,line,40148,41443,2189,吕岩,吕岩,寄白龙洞刘道人,Ethan-do0707/tang_poetry,60,7,嘌口不言如害哑,嘌口不言如害哑,7,口不言,leishu_3gram
423540,line,40150,41445,2189,吕岩,吕岩,鄂渚悟道歌,Ethan-do0707/tang_poetry,21,5,玄中之玄号真铅,玄中之玄号真铅,7,玄中之,leishu_3gram
423544,line,40150,41445,2189,吕岩,吕岩,鄂渚悟道歌,Ethan-do0707/tang_poetry,27,5,一中有一为丹母,一中有一为丹母,7,中有一,leishu_3gram
423565,line,40151,41446,2189,吕岩,吕岩,又记,Ethan-do0707/tang_poetry,9,5,时人皆不识,时人皆不识,5,人皆不,leishu_3gram
423602,line,40152,41447,2189,吕岩,吕岩,秘诀歌,Ethan-do0707/tang_poetry,0,7,求之不见,求之不见,4,求之不,leishu_3gram
423610,line,40152,41447,2189,吕岩,吕岩,秘诀歌,Ethan-do0707/tang_poetry,8,7,又不知有返阴之龟,又不知有返阴之龟,8,又不知,leishu_3gram
423639,line,40153,41448,2189,吕岩,吕岩,勉牛生、夏侯生,Ethan-do0707/tang_poetry,20,5,孩儿喘而不死,孩儿喘而不死,6,而不死,leishu_3gram
423658,line,40155,41450,2189,吕岩,吕岩,谷神歌,Ethan-do0707/tang_poetry,1,7,言之道有又还无,言之道有又还无,7,言之道,leishu_3gram
423663,line,40155,41450,2189,吕岩,吕岩,谷神歌,Ethan-do0707/tang_poetry,6,7,保之守之不死名,保之守之不死名,7,之守之,leishu_3gram
423665,line,40155,41450,2189,吕岩,吕岩,谷神歌,Ethan-do0707/tang_poetry,8,7,神得一以灵,神得一以灵,5,神得一,leishu_3gram
423666,line,40155,41450,2189,吕岩,吕岩,谷神歌,Ethan-do0707/tang_poetry,9,7,谷得一以盈,谷得一以盈,5,谷得一,leishu_3gram
423673,line,40155,41450,2189,吕岩,吕岩,谷神歌,Ethan-do0707/tang_poetry,16,7,谷神不死玄牝门,谷神不死玄牝门,7,谷神不,leishu_3gram
423674,line,40155,41450,2189,吕岩,吕岩,谷神歌,Ethan-do0707/tang_poetry,17,7,出入绵绵道若存,出入绵绵道若存,7,道若存,leishu_3gram
423696,line,40155,41450,2189,吕岩,吕岩,谷神歌,Ethan-do0707/tang_poetry,43,7,谷神不死此中求,谷神不死此中求,7,谷神不,leishu_3gram
423783,line,40176,41471,2189,吕岩,吕岩,渔父词一十八首。常自在,Ethan-do0707/tang_poetry,4,5,免使阎王遣使追,免使阎王遣使追,7,王遣使,leishu_3gram
423786,line,40177,41472,2189,吕岩,吕岩,口占,Ethan-do0707/tang_poetry,2,5,天地有终穷,天地有终穷,5,天地有,leishu_3gram
423788,line,40177,41472,2189,吕岩,吕岩,口占,Ethan-do0707/tang_poetry,4,5,身固非我有,身固非我有,5,非我有,leishu_3gram
423799,line,40178,41473,2189,吕岩,吕岩,敲爻歌,Ethan-do0707/tang_poetry,11,7,酒色之中无拘束,酒色之中无拘束,7,酒色之,leishu_3gram
423831,line,40178,41473,2189,吕岩,吕岩,敲爻歌,Ethan-do0707/tang_poetry,61,7,一夫一妇同天地,一夫一妇同天地,7,一夫一,leishu_3gram
423832,line,40178,41473,2189,吕岩,吕岩,敲爻歌,Ethan-do0707/tang_poetry,62,7,一男一女合乾坤,一男一女合乾坤,7,一男一,leishu_3gram
423842,line,40178,41473,2189,吕岩,吕岩,敲爻歌,Ethan-do0707/tang_poetry,76,7,五行四象岂离铅,五行四象岂离铅,7,五行四,leishu_3gram
423844,line,40178,41473,2189,吕岩,吕岩,敲爻歌,Ethan-do0707/tang_poetry,80,7,杳杳冥冥生恍惚,杳杳冥冥生恍惚,7,杳杳冥,leishu_3gram
423857,line,40178,41473,2189,吕岩,吕岩,敲爻歌,Ethan-do0707/tang_poetry,101,7,二十四气排珠宴,二十四气排珠宴,7,二十四,leishu_3gram
423925,line,40178,41473,2189,吕岩,吕岩,敲爻歌,Ethan-do0707/tang_poetry,213,7,所以神仙不肯召,所以神仙不肯召,7,所以神,leishu_3gram
423951,line,40178,41473,2189,吕岩,吕岩,敲爻歌,Ethan-do0707/tang_poetry,257,7,寿同天地一愚夫,寿同天地一愚夫,7,天地一,leishu_3gram
423999,line,40182,41477,2190,孙思邈,孙思邈,四言诗,Ethan-do0707/tang_poetry,20,5,宛其死矣,宛其死矣,4,宛其死,leishu_3gram
424027,line,40183,41478,2191,叶法善,叶法善,留诗,Ethan-do0707/tang_poetry,10,5,度人初行满,度人初行满,5,人初行,leishu_3gram
424051,line,40185,41480,2193,许宣平,许宣平,负薪行,Ethan-do0707/tang_poetry,2,7,路人莫问归何处,路人莫问归何处,7,路人莫,leishu_3gram
424059,line,40186,41481,2193,许宣平,许宣平,庵壁题诗,Ethan-do0707/tang_poetry,6,5,乐矣不知老,乐矣不知老,5,不知老,leishu_3gram
424067,line,40188,41483,2194,成真人,成真人,题壁,Ethan-do0707/tang_poetry,2,5,本拟白日升天,本拟白日升天,6,白日升,leishu_3gram
424077,line,40191,41486,2196,李遐周,李遐周,题壁,Ethan-do0707/tang_poetry,0,5,燕市人皆去,燕市人皆去,5,市人皆,leishu_3gram
424118,line,40195,41490,2199,韩湘,韩湘,言志,Ethan-do0707/tang_poetry,1,5,此地是吾家,此地是吾家,5,此地是,leishu_3gram
424158,line,40200,41495,2203,钟离权,钟离权,题长安酒肆壁三绝句,Ethan-do0707/tang_poetry,3,7,疏散人中一丈夫,疏散人中一丈夫,7,一丈夫,leishu_3gram
424168,line,40201,41496,2203,钟离权,钟离权,赠吕洞宾,Ethan-do0707/tang_poetry,1,5,所以教君心恍惚,所以教君心恍惚,7,所以教,leishu_3gram
424265,line,40214,41509,1583,张令问,张令问,寄杜光庭,Ethan-do0707/tang_poetry,2,7,一壶美酒一炉药,一壶美酒一炉药,7,美酒一,leishu_3gram
424320,line,40222,41517,2211,沈廷瑞,沈廷瑞,垄穴遗诗,Ethan-do0707/tang_poetry,7,7,北邙山下草芊芊,北邙山下草芊芊,7,北邙山,leishu_3gram
424385,line,40233,41528,2214,许坚2,许坚,题茅山观,Ethan-do0707/tang_poetry,6,7,分明有个长生路,分明有个长生路,7,分明有,leishu_3gram
424405,line,40238,41533,2215,许碏,许碏,题南岳招仙观壁上（题此诗后数日上升）,Ethan-do0707/tang_poetry,0,7,洪炉烹锻人性命,洪炉烹锻人性命,7,人性命,leishu_3gram
424406,line,40238,41533,2215,许碏,许碏,题南岳招仙观壁上（题此诗后数日上升）,Ethan-do0707/tang_poetry,1,7,器用不同分皆定,器用不同分皆定,7,器用不,leishu_3gram
424410,line,40238,41533,2215,许碏,许碏,题南岳招仙观壁上（题此诗后数日上升）,Ethan-do0707/tang_poetry,5,7,唯知日月东西生,唯知日月东西生,7,知日月,leishu_3gram
424412,line,40238,41533,2215,许碏,许碏,题南岳招仙观壁上（题此诗后数日上升）,Ethan-do0707/tang_poetry,7,7,移月在南日在北,移月在南日在北,7,日在北,leishu_3gram
424428,line,40240,41535,2216,张白,张白,赠酒店崔氏,Ethan-do0707/tang_poetry,1,7,地上应无天上有,地上应无天上有,7,天上有,leishu_3gram
424453,line,40244,41539,2219,李浩,李浩,大丹诗四首,Ethan-do0707/tang_poetry,6,7,人能认得其中理,人能认得其中理,7,得其中,leishu_3gram
424519,line,40248,41543,2223,春台仙,春台仙,游春台诗,Ethan-do0707/tang_poetry,18,7,凤凰三十六,凤凰三十六,5,三十六,leishu_3gram
424531,line,40250,41545,2224,酒肆布衣,酒肆布衣,又吟,Ethan-do0707/tang_poetry,0,7,有形皆朽孰不知,有形皆朽孰不知,7,孰不知,leishu_3gram
424593,line,40251,41546,2225,嵩岳诸仙,嵩岳诸仙,嫁女诗,Ethan-do0707/tang_poetry,60,7,三星在天银河回,三星在天银河回,7,三星在,leishu_3gram
424642,line,40259,41554,2232,萼岭书生,萼岭书生,示边洞元,Ethan-do0707/tang_poetry,3,7,却为迷人未有缘,却为迷人未有缘,7,人未有,leishu_3gram
424662,line,40260,41555,2233,成都醉道士,成都醉道士,示胡二郎歌,Ethan-do0707/tang_poetry,19,5,莫恋娇奢不肯去,莫恋娇奢不肯去,7,不肯去,leishu_3gram
424682,line,40262,41557,2235,李公佐仆,李公佐仆,留诗,Ethan-do0707/tang_poetry,11,5,天地有长春,天地有长春,5,天地有,leishu_3gram
424711,line,40270,41565,2240,太乙真君,太乙真君,送紫微处士酒,Ethan-do0707/tang_poetry,0,7,此中何必羡青城,此中何必羡青城,7,中何必,leishu_3gram
424718,line,40271,41566,2241,方壶居士,方壶居士,题法云寺双桧,Ethan-do0707/tang_poetry,3,7,定知高峭不如君,定知高峭不如君,7,不如君,leishu_3gram
424726,line,40273,41568,2242,太白山玄士,太白山玄士,画地吟,Ethan-do0707/tang_poetry,3,5,谁向丹青合得仙,谁向丹青合得仙,7,合得仙,leishu_3gram
424743,line,40275,41570,1949,无名氏,无名氏,灵响词,Ethan-do0707/tang_poetry,12,5,何以辨灵应,何以辨灵应,5,何以辨,leishu_3gram
424746,line,40275,41570,1949,无名氏,无名氏,灵响词,Ethan-do0707/tang_poetry,15,5,如有真人来,如有真人来,5,有真人,leishu_3gram
424767,line,40279,41574,2245,李太玄,李太玄,摘紫芝,Ethan-do0707/tang_poetry,3,7,不知何处偶真仙,不知何处偶真仙,7,不知何,leishu_3gram
424862,line,40295,41590,2254,眉娘,眉娘,附：太白山玄士画地吟,Ethan-do0707/tang_poetry,3,7,谁向丹青合得仙,谁向丹青合得仙,7,合得仙,leishu_3gram
424908,line,40304,41599,2258,吴清妻,吴清妻,仙诗五首,Ethan-do0707/tang_poetry,9,5,一隐十年不下山,一隐十年不下山,7,十年不,leishu_3gram
424910,line,40304,41599,2258,吴清妻,吴清妻,仙诗五首,Ethan-do0707/tang_poetry,11,5,华山道士卖药还,华山道士卖药还,7,山道士,leishu_3gram
424920,line,40305,41600,2259,上元夫人,上元夫人,赠封陟,Ethan-do0707/tang_poetry,1,7,春媚烟花有所思,春媚烟花有所思,7,有所思,leishu_3gram
424950,line,40311,41606,2261,蜀宫群仙,蜀宫群仙,麻姑,Ethan-do0707/tang_poetry,3,7,回头已见一千年,回头已见一千年,7,一千年,leishu_3gram
424980,line,40317,41612,2263,嵩山女,嵩山女,书任生案,Ethan-do0707/tang_poetry,1,5,谪居游五岳,谪居游五岳,5,游五岳,leishu_3gram
424987,line,40318,41613,2263,嵩山女,嵩山女,临去书赠,Ethan-do0707/tang_poetry,0,5,君子既执迷,君子既执迷,5,君子既,leishu_3gram
425017,line,40324,41619,2269,桃花夫人,桃花夫人,在紫霄夫人席上作,Ethan-do0707/tang_poetry,2,7,自到仙山不知老,自到仙山不知老,7,不知老,leishu_3gram
425030,line,40327,41622,2271,杨损,杨损,临刑赋,Ethan-do0707/tang_poetry,3,7,何必乘舟泛五湖,何必乘舟泛五湖,7,舟泛五,leishu_3gram
425034,line,40329,41624,2273,洞庭龙君,洞庭龙君,宴柳毅诗,Ethan-do0707/tang_poetry,1,5,人各有志兮何可思量,人各有志兮何可思量,9,人各有,leishu_3gram
425048,line,40329,41624,2273,洞庭龙君,洞庭龙君,宴柳毅诗,Ethan-do0707/tang_poetry,15,5,伤嗟美人兮雨泣花愁,伤嗟美人兮雨泣花愁,9,美人兮,leishu_3gram
425064,line,40331,41626,2275,冥吏,冥吏,示韦泛禄命,Ethan-do0707/tang_poetry,2,5,七月之节归玄乡,七月之节归玄乡,7,七月之,leishu_3gram
425088,line,40335,41630,2277,水府君,水府君,与郑德璘奇遇诗,Ethan-do0707/tang_poetry,7,5,更有明珠乞一双,更有明珠乞一双,7,有明珠,leishu_3gram
425096,line,40335,41630,2277,水府君,水府君,与郑德璘奇遇诗,Ethan-do0707/tang_poetry,15,5,月明江上有轻鸥,月明江上有轻鸥,7,江上有,leishu_3gram
425106,line,40337,41632,2279,水神,水神,霅溪夜宴诗（诸神命丽玉唱公无渡河歌）,Ethan-do0707/tang_poetry,1,7,公无渡河兮公竟渡,公无渡河兮公竟渡,8,公竟渡,leishu_3gram
425129,line,40339,41634,2279,水神,水神,霅溪夜宴诗（太湖神歌）,Ethan-do0707/tang_poetry,0,7,白露漙兮西风高,白露漙兮西风高,7,露漙兮,leishu_3gram
425131,line,40339,41634,2279,水神,水神,霅溪夜宴诗（太湖神歌）,Ethan-do0707/tang_poetry,2,7,莫言天下至柔者,莫言天下至柔者,7,言天下,leishu_3gram
425138,line,40340,41635,2279,水神,水神,霅溪夜宴诗（松江神歌）,Ethan-do0707/tang_poetry,5,7,中有一士青其袍,中有一士青其袍,7,中有一,leishu_3gram
425154,line,40343,41638,2279,水神,水神,霅溪夜宴诗（范相国献境会夜宴诗）,Ethan-do0707/tang_poetry,3,7,何幸追陪百谷王,何幸追陪百谷王,7,百谷王,leishu_3gram
425193,line,40345,41640,2279,水神,水神,霅溪夜宴诗（屈大夫歌）,Ethan-do0707/tang_poetry,26,5,当鼎足之嘉会兮,当鼎足之嘉会兮,7,鼎足之,leishu_3gram
425243,line,40347,41642,2279,水神,水神,霅溪夜宴诗（鸱夷君歌）,Ethan-do0707/tang_poetry,16,5,愿保上善之柔德,愿保上善之柔德,7,上善之,leishu_3gram
425279,line,40354,41649,2284,龙女,龙女,感怀诗,Ethan-do0707/tang_poetry,1,5,每去三千里,每去三千里,5,三千里,leishu_3gram
425319,line,40356,41651,39,佚名,佚名,与崔渥冥会杂诗,Ethan-do0707/tang_poetry,29,7,九疑山际路漫漫,九疑山际路漫漫,7,九疑山,leishu_3gram
425378,line,40366,41661,2290,释明解,释明解,遗画工诗,Ethan-do0707/tang_poetry,0,5,握手不能别,握手不能别,5,手不能,leishu_3gram
425420,line,40373,41668,2297,虎丘石壁鬼,虎丘石壁鬼,诗二首,Ethan-do0707/tang_poetry,6,5,虽知生者乐,虽知生者乐,5,知生者,leishu_3gram
425454,line,40378,41673,2301,刘溉,刘溉,赠窦丞,Ethan-do0707/tang_poetry,0,7,冥路杳杳人不知,冥路杳杳人不知,7,人不知,leishu_3gram
425460,line,40379,41674,2302,郑琼罗,郑琼罗,叙幽冤,Ethan-do0707/tang_poetry,2,7,春生万物妾不生,春生万物妾不生,7,生万物,leishu_3gram
425474,line,40382,41677,2305,河中鬼,河中鬼,踏歌,Ethan-do0707/tang_poetry,0,7,河水流溷溷,河水流溷溷,5,河水流,leishu_3gram
425480,line,40383,41678,2306,萧微,萧微,题少陵别墅,Ethan-do0707/tang_poetry,2,7,人间岁月如流水,人间岁月如流水,7,如流水,leishu_3gram
425483,line,40384,41679,2307,张省躬,张省躬,梦张垂赠诗,Ethan-do0707/tang_poetry,1,5,秋堂百年色,秋堂百年色,5,百年色,leishu_3gram
425520,line,40390,41685,2311,石恪,石恪,赠雷殿直,Ethan-do0707/tang_poetry,0,7,衡阳去此正三年,衡阳去此正三年,7,正三年,leishu_3gram
425528,line,40391,41686,2312,富春沙际鬼,富春沙际鬼,吟,Ethan-do0707/tang_poetry,0,5,富春沙际鬼陊江三十年,富春沙际鬼陊江三十年,10,三十年,leishu_3gram
425538,line,40393,41688,2313,赵z7,赵z,献高骈,Ethan-do0707/tang_poetry,2,7,人生一世事,人生一世事,5,人生一,leishu_3gram
425542,line,40394,41689,2314,九华山白衣,九华山白衣,吟,Ethan-do0707/tang_poetry,2,5,自去自来人不知,自去自来人不知,7,人不知,leishu_3gram
425602,line,40404,41699,2323,任彦思家鬼,任彦思家鬼,血书诗,Ethan-do0707/tang_poetry,1,5,我行人不见,我行人不见,5,行人不,leishu_3gram
425664,line,40412,41707,2329,夷陵女郎,夷陵女郎,空馆夜歌,Ethan-do0707/tang_poetry,17,5,左右成行,左右成行,4,左右成,leishu_3gram
425695,line,40415,41710,2331,唐晅,唐晅,附：唐晅悼妻诗,Ethan-do0707/tang_poetry,4,5,魂兮若有感,魂兮若有感,5,若有感,leishu_3gram
425701,line,40415,41710,2331,唐晅,唐晅,附：唐晅悼妻诗,Ethan-do0707/tang_poetry,10,5,阳原歌薤露,阳原歌薤露,5,歌薤露,leishu_3gram
425709,line,40417,41712,2332,韦璜,韦璜,赠姊,Ethan-do0707/tang_poetry,0,5,修短各有分,修短各有分,5,各有分,leishu_3gram
425745,line,40420,41715,2333,临淄县主,临淄县主,与独孤穆冥会诗,Ethan-do0707/tang_poetry,18,7,今者二百载,今者二百载,5,者二百,leishu_3gram
425763,line,40420,41715,2333,临淄县主,临淄县主,与独孤穆冥会诗,Ethan-do0707/tang_poetry,36,7,白日忽然暮,白日忽然暮,5,日忽然,leishu_3gram
425772,line,40420,41715,2333,临淄县主,临淄县主,与独孤穆冥会诗,Ethan-do0707/tang_poetry,45,7,玉笄不可求,玉笄不可求,5,不可求,leishu_3gram
425807,line,40420,41715,2333,临淄县主,临淄县主,与独孤穆冥会诗,Ethan-do0707/tang_poetry,80,7,死生契阔,死生契阔,4,死生契,leishu_3gram
425845,line,40421,41716,2334,王氏妇,王氏妇,与李章武赠答诗,Ethan-do0707/tang_poetry,20,5,（王氏再赠章武）后期杳无约,（王氏再赠章武）后期杳无约,13,王氏再,leishu_3gram
425872,line,40425,41720,2338,密陀僧,密陀僧,湖城厅吟,Ethan-do0707/tang_poetry,2,5,七十二玉女,七十二玉女,5,七十二,leishu_3gram
425873,line,40425,41720,2338,密陀僧,密陀僧,湖城厅吟,Ethan-do0707/tang_poetry,3,5,化作黄金芝,化作黄金芝,5,作黄金,leishu_3gram
425936,line,40437,41732,2346,湘中女子,湘中女子,驿楼诵诗,Ethan-do0707/tang_poetry,2,5,佳期不可再,佳期不可再,5,期不可,leishu_3gram
425960,line,40443,41738,2350,韦检,韦检,附：检悼亡姬诗,Ethan-do0707/tang_poetry,2,7,一杯酒向青春晚,一杯酒向青春晚,7,一杯酒,leishu_3gram
425969,line,40445,41740,2351,苏检妻,苏检妻,与夫同咏诗,Ethan-do0707/tang_poetry,3,5,一去不知归,一去不知归,5,去不知,leishu_3gram
425976,line,40447,41742,2353,宫嫔,宫嫔,冥会诗,Ethan-do0707/tang_poetry,2,7,自从国破家亡后,自从国破家亡后,7,破家亡,leishu_3gram
425984,line,40447,41742,2353,宫嫔,宫嫔,冥会诗,Ethan-do0707/tang_poetry,10,7,多情公子能相访,多情公子能相访,7,子能相,leishu_3gram
426051,line,40454,41749,2359,无名鬼,无名鬼,诗,Ethan-do0707/tang_poetry,1,7,山中楼台十二重,山中楼台十二重,7,十二重,leishu_3gram
426054,line,40454,41749,2359,无名鬼,无名鬼,诗,Ethan-do0707/tang_poetry,4,7,仙人未必便仙去,仙人未必便仙去,7,人未必,leishu_3gram
426055,line,40454,41749,2359,无名鬼,无名鬼,诗,Ethan-do0707/tang_poetry,5,7,还在人间人不知,还在人间人不知,7,人不知,leishu_3gram
426068,line,40458,41753,39,佚名,佚名,浑家门客联句,Ethan-do0707/tang_poetry,2,5,无心好清静,无心好清静,5,好清静,leishu_3gram
426078,line,40459,41754,2362,长须国驸马,长须国驸马,长须国驸马咏妻,Ethan-do0707/tang_poetry,3,5,未必不如惣有,未必不如惣有,6,未必不,leishu_3gram
426083,line,40460,41755,2363,原陵老翁,原陵老翁,原陵老翁吟,Ethan-do0707/tang_poetry,4,5,欲知我家在何处,欲知我家在何处,7,知我家,leishu_3gram
426146,line,40464,41759,39,佚名,佚名,维扬空庄四怪联句,Ethan-do0707/tang_poetry,0,5,齐纨鲁缟如霜雪,齐纨鲁缟如霜雪,7,如霜雪,leishu_3gram
426189,line,40470,41765,39,佚名,佚名,东阳夜怪诗（卢倚马寄同侣二首）,Ethan-do0707/tang_poetry,6,7,赖有青青河畔草,赖有青青河畔草,7,青青河,leishu_3gram
426193,line,40471,41766,39,佚名,佚名,东阳夜怪诗（敬去文咏雪献曹州房）,Ethan-do0707/tang_poetry,2,7,当时正逐秦丞相,当时正逐秦丞相,7,秦丞相,leishu_3gram
426235,line,40477,41772,39,佚名,佚名,田四郎求婚联句,Ethan-do0707/tang_poetry,4,5,__(堂上人),__(堂上人),7,堂上人,leishu_3gram
426277,line,40483,41778,2368,破笛,破笛,邢君才旧宅三怪诗,Ethan-do0707/tang_poetry,2,7,今日不如庭下竹,今日不如庭下竹,7,今日不,leishu_3gram
426412,line,40508,41803,39,佚名,佚名,妙香词,Ethan-do0707/tang_poetry,2,7,只有北邙山下月,只有北邙山下月,7,北邙山,leishu_3gram
426478,line,40520,41815,2372,李豫,李豫,梦黄衣童子歌,Ethan-do0707/tang_poetry,0,7,中五之德方峨峨,中五之德方峨峨,7,中五之,leishu_3gram
426538,line,40529,41824,2376,刘景复,刘景复,梦为吴泰伯作胜儿歌,Ethan-do0707/tang_poetry,16,7,太平之末狂胡乱,太平之末狂胡乱,7,太平之,leishu_3gram
426551,line,40529,41824,2376,刘景复,刘景复,梦为吴泰伯作胜儿歌,Ethan-do0707/tang_poetry,29,7,使我心神暗超忽,使我心神暗超忽,7,使我心,leishu_3gram
426556,line,40530,41825,2377,郭仁表,郭仁表,梦中辞,Ethan-do0707/tang_poetry,2,5,吾道之宗正可依,吾道之宗正可依,7,之宗正,leishu_3gram
426558,line,40530,41825,2377,郭仁表,郭仁表,梦中辞,Ethan-do0707/tang_poetry,4,5,不能行此欲何为,不能行此欲何为,7,不能行,leishu_3gram
426571,line,40532,41827,2379,卢绛,卢绛,梦白衣妇人歌词,Ethan-do0707/tang_poetry,8,5,清风明月夜深时,清风明月夜深时,7,明月夜,leishu_3gram
426586,line,40535,41830,2382,白氏,白氏,梦中歌,Ethan-do0707/tang_poetry,2,7,良人去兮天之涯,良人去兮天之涯,7,人去兮,leishu_3gram
426608,line,40536,41831,2383,张生妻,张生妻,梦中歌,Ethan-do0707/tang_poetry,22,5,（为绿衣少年歌）花前始相见,（为绿衣少年歌）花前始相见,13,衣少年,leishu_3gram
426617,line,40538,41833,2385,病狂人,病狂人,歌,Ethan-do0707/tang_poetry,1,5,人间三月雨和尘,人间三月雨和尘,7,三月雨,leishu_3gram
426658,line,40544,41839,2387,周延翰,周延翰,梦中句,Ethan-do0707/tang_poetry,0,7,紫髯之伴有丹砂,紫髯之伴有丹砂,7,有丹砂,leishu_3gram
426667,line,40549,41844,1336,张孜,张孜,纪梦句,Ethan-do0707/tang_poetry,0,7,上天知我忆其人,上天知我忆其人,7,上天知,leishu_3gram
426726,line,40561,41856,2397,梁宝,梁宝,与赵神德互嘲,Ethan-do0707/tang_poetry,3,5,__梁宝向者入门来,__梁宝向者入门来,9,向者入,leishu_3gram
426752,line,40565,41860,2400,张元一,张元一,嘲武懿宗,Ethan-do0707/tang_poetry,2,5,去贼七百里,去贼七百里,5,七百里,leishu_3gram
426797,line,40572,41867,2403,刘行敏,刘行敏,又嘲杨文瓘,Ethan-do0707/tang_poetry,1,5,终宴不知疲,终宴不知疲,5,宴不知,leishu_3gram
426814,line,40575,41870,2405,杨廷玉,杨廷玉,回波词,Ethan-do0707/tang_poetry,3,5,傍人不得枨触,傍人不得枨触,6,人不得,leishu_3gram
426833,line,40579,41874,2407,吴人,吴人,咏痴,Ethan-do0707/tang_poetry,2,5,十七八九夜,十七八九夜,5,十七八,leishu_3gram
426835,line,40580,41875,2408,封抱一,封抱一,歇后,Ethan-do0707/tang_poetry,0,5,面作天地玄,面作天地玄,5,天地玄,leishu_3gram
